Title,Ingredients,Steps,Loves,URL,Main_Ingredient
Tempe orek kemangi pedas manis,papan tempe--daun kemangi--bumbu halus:--bawang merah--bawang putih--cabe merah--cabe rawit--tomat--kemiri sangrai--bumbu tambahan:--daun salam--daun jeruk--gula merah--garam--penyedap rasa--air--,"Iris tempe kemudian goreng sampai kecoklatan, lalu ulek kasar tempe yang sudah digoreng (kalau saha lebih suka diulek sampai sedikit hancur hehehehe) kemudian sisihkan.--Blender semua bumbu halus.--Tumis bumbu halus dan masukkan bumbu tambahan, tunggu sampai bumbu matang.--Kemudian tambahkan air sedikit, masukkan tempe aduk sampai merata.--Terakhir masukkan daun kemangi, aduk rata.--Orek tempe kemangi pedas manis siap disajikan dengan nasi hangat--Hmmmmm yummmyyyy 👌--",9,/id/resep/4003027-tempe-orek-kemangi-pedas-manis,tempe
Orek tempe pedas manis,kotak tempe--gula merah--gula pasir--garam--minyak--lengkuas--daun salam--daun jeruk--bumbu iris--cabai merah--cabai rawit--bawang merah--bawang putih--,"Potong tempe sesuai selera--Goreng tempe setengah matang, angkat dan tiriskan.--Tumis bumbu iris, masukkan lengkuas, daun jeruk, dan daun salam, tumis sampai harum.--Tambahkan gula merah dan aduk sampai larut.--Masukkan tempe yang sudah digoreng.--Tambahkan garam dan gula pasir.--Tes rasa, dan sajikan.. 😊 selamat mencoba semoga bermanfaat.--",7,/id/resep/4003076-orek-tempe-pedas-manis,tempe
Tempe Goreng Tepung,papan tempe kecil--terigu--tepung beras--telur--air--kaldu bubuk--cabe merah--daun bawang--bawang putih--kunyit--,"Haluskan bawang putih dan kunyit.
Dalam wadah campur semua bahan kecuali tempe. Koreksi rasa
Tuang air sedikit-sedikit sampai dapat kekentalan yang pas.--Celupkan tempe pada adonan tepung lalu goreng dalam minyak banyak sampai kuning keemasan.
Selamat mencoba semoga bermanfaat 😊☺
Salam dari dapur URK ❤--",6,/id/resep/4002784-tempe-goreng-tepung,tempe
Oseng pare Tempe sederhana,"i  pare segar,belah buang nx, serong tipis--i  tempe or  bunda ya..--cabe merah iris tipis serong--merah iris tipis--bawang putih iris tipis--garam,gula nx,masako or royco--ebi jika ada ya bunda.--minyak untuk menumis--","Remas pare dengan taburan garam jangan mpe ancur ya bun..lalu cuci bersih sisih kan--Potong Tempe sesuai selera,lalu goreng MPE kecoklatan tiriskan--Sisa minyak gorengan tempe langsung masukan semua bumbu..--Masukan Tempe aduk cepat.. Tambahkan pare oseng"" tambahkan air panas secukupnx..takutnx kering ya bun..--Lalu bubuhi garam gula secukupnx plus royco...aduk rata.. And taraaaa masih panas di wajan siap santap bunda cantik--",4,/id/resep/4002524-oseng-pare-tempe-sederhana,tempe
Tumis tempe tahu buncis,tempe--tahu--tomat--buncis--bawang merah--bawang putih--gula--garam--royco--,"Potong kecil dadu tempe,tahu dan buncis--Untuk tomat bisa diiris sampai lunak(hancur) atau diulek--Goreng tempe--Goreng tahu--Tumis tomat, bawang merah dan putih sampai lunak campur dengan buncis--Masukkan tempe dan tahu--Masukkan garam dan gula + royco sesuaikan rasa.--Hidangkan--",9,/id/resep/4002651-tumis-tempe-tahu-buncis,tempe
Tahu Tempe Kemangi Bumbu Terasi Gurih,", tahu--, tempe--kemangi--santan--air matang--daun jeruk--daun salam--lengkuas--bawang merah--bawang putih--kencur--kunyit--terasi--minyak--garam--gula--lada bubuk--jika suka, penyedap rasa--","Goreng bawang merah, bawang putih, kencur, kunyit, terasi lalu haluskan--Rebus bumbu halus bersama daun jeruk, daun salam dan lengkuas--Masukan tahu, tempe serta tambahkan santan--Masak hingga mendidih--Masukan kemangi tambahkan garam, gula dan lada bubuk secukupnya--",2,/id/resep/4002465-tahu-tempe-kemangi-bumbu-terasi-gurih,tempe
Tumis / oseng tempe rebon,"papan tempe atau   tempe yang sudah di dadu--cabe merah keriting, iris serong--atau lebih  cabe rawit, iris serong--bawang merah iris tipis--bawang putih, belah  memanjang baru diiris tipis--daun salam--atau lebih rebon, cuci--kecap manis--garam--gula merah iris--minyak untuk menggoreng & menumis--","Goreng kering tempe yang sudah dipotong dadu, tiris & sisihkan.--Tumis (minyak ± 4sdm) bawang merah & bawang putih hingga harum & layu, masukkan cabe, rebon dan daun salam, aduk2 rata.. Masukkan gula merah, lalu air, tambahkan garam.--Masukkan tempe tadi, tuangi kecap aduk rata, koreksi rasa, masak hingga air meresap, boleh sampe kering asat. Angkat sajikan..--Oseng tempe siap disajikan.. 😋 wangi dan rasa rebonnya berasa banget--",7,/id/resep/4002339-tumis-oseng-tempe-rebon,tempe
Mendol Tempe,"tempe, kukus--daun jeruk, iris halus--gula pasir--kaldu bubuk--garam seckpnya--bumbu halus :--bawang merah--bawang putih--cabe merah besar--cabe rawit--ketumbar--kencur--","Haluskan tempe tp jgn terlalu halus ya,,, kasar aja,,, (aku pake ulekan)--Campur tempe dgn bumbu halus dan smua bahan yg lain, aduk rata, cicipi rasanya.--Bentuk bulat lonjong kecil dgn cara dikepal"" sampai padat.--Goreng dgn minyak banyak dan panas. Jgn sering dibolak balik ya,,, nanti ambyar. Cukup balik sekali saja.--Stlah matang, angkat, tiriskan dan sajikan.--",15,/id/resep/4001980-mendol-tempe,tempe
Tempe Mendoan,tempe buat mendoan--bawang putih yg besar--ketumbar--garam--daun bawang--tepung terigu kurleb--tepung beras--air--,"Kupas tempe, sisihkan--Uleg bumbu, tambahkan tepung terigu, tepung beras dan air secukupnya, aduk rata. Tambahkan irisan daun bawang--Celupkan tempe ke adonan tepung kemudian goreng setengah matang, angkat--Sajikan hangat dg cabe rawit atau sambel kecap--",2,/id/resep/4002021-tempe-mendoan,tempe
Oseng Tempe pedas manis,"tempe 5rb,  lidi balur dgn garam dan lada--minyak goreng--margarine--garam--cabe rawit, iris melintang--bawang putih, iris tipis--bawang merah, iris tipis--daun salam--gula aren--kecap manis--saos sambal--air--","Goreng tempe hingga garing dan kering dgn api kecil. Lalu tiriskan--Panaskan 2sdm minyak goreng dan margarine, tumis bawang putih hingga wangi. Kemudian masukan bawang merah, cabe rawit dan daun salam tumis hingga layu.--Masukan saos sambal, kecap, gula aren dan garam. Aduk hingga rata dan cicip rasanya..--Jika kering bisa tambahkan 2-3 sdm air. Aduk hingga mengental. Kemudian kecilkan api kompor dan masukan tempe kering aduk rata..--",10,/id/resep/4001706-oseng-tempe-pedas-manis,tempe
Tahu Tempe Goreng Kuning,"tahu putih yang biasa untuk bacem--papan tempe,---  bawang putih--ketumbar bubuk--,  kunyit bubuk--garam--gula--,  air--daun salam--lengkuas--","Rebus tahu dan tempe. Haluskan bawang putih. Masukkan dalam rebusan tadi.--Tambahkan ketumbar, kunyit, garam, gula, lengkuas dan daun salam.--Rebus hingga air berkurang. Lantas tiriskan.--Goreng hingga matang. Siap disajikan.--",2,/id/resep/4001374-tahu-tempe-goreng-kuning,tempe
"Tumis tempe,pete, ayam dadu",petai--fillet dada ayam--papan tempe--bawang merah--bawang putih--bombai--cabe rawit--gula garam merica--saos tiram--kecap inggris--,"Potong dadu tempe.. goreng kering.--Potong dadu fillet ayam,dan petai. Iris tipis bawang bawang dan cabe rawit--Tumis bawang merah bawang putih bombai dan rawit. Masak sampai agak kering agar lebih wangi aroma masakannya. Kalau agak nyemek udah buru2 dimasukin ayam,biasanya aroma bawangnya kurang kena. Setelah tumisan kering masukkan ayam. Tumis sampai berubah warna menjadi putih lalu masukkan pete--Tambahkan gula garam merica secukupnya.--Masukkan tempe dan tambahkan saos tiram,kecap inggris. Sajikan hangat--",7,/id/resep/4001440-tumis-tempepete-ayam-dadu,tempe
🐟Kepala ikan tongkol&tempe bumbu bali🐟,kepala ikan tongkol digoreng hgg matang--ppn tempe ukuran kecil  dan digoreng--lmbr daun jeruk--lmbr daun salam--kecil gula merah--kecap manis--gula pasir--air--minyak goreng--bumbu yg dihaluskan:--bawang merah--bawang putih--cabe merah--cabe rawit--kemiri--kunyit--jahe--kencur--tomat--garam--,Siapkan bahan2.--Panaskan minyak tumis bumbu yg tlh dihaluskan bersamaan dgn daun jeruk+daun salam hgg harum.--Tmbhkn sdkt air+gula merah+kecap manis+gula pasir.koreksi rasa kl sdh pas masukkan kepala ikan dan tempe aduk hgg tercampur dgn bumbu.masak hgg air menyusut dan bumbu meresap.--Kepala ikan tongkol & tempe bumbu bali siap disantap bersama nasi hangat.--,13,/id/resep/4001068-%F0%9F%90%9Fkepala-ikan-tongkoltempe-bumbu-bali%F0%9F%90%9F,tempe
Tempe Crispy,papan tempe--tepung bumbu crispy--tepung panir--telur yg lumayan besar--,"Tempe yg ukuran segi empat di belah menjadi dua,lalu dipotong-lagi memanjang sampai 12 potong tempe--Kocok telur di mangkuk sampai lepas--Simpan tepung bumbu di wadah dan tepung Panir juga di wadah yang terpisah yah..--Celupkan tempe ke dalam telur lalu ke tepung lanjut telur lanjut ke tepung panir. Lakukan samapai adonan tempe tadi habis--Lalu goreng di minyak panas dengan api yg kecil, di bolak-balik sampai agak kecoklatan atau sudah crispy--Tiriskan.. Tempe crispy siap dihidangkan dengan sambel saus..--",3,/id/resep/2019743-tempe-crispy,tempe
Orek tempe cabe ijo,tempe--cabe ijo--bawang merah--bawang putih--penyedap--kecap--merica--air--minyak untuk menggoreng--,"Potong2 tempe bentuk dadu memanjang..panaskan minyak, goreng tempe tapi jangan terlalu kering.sisihkan--Iris serong cabe ijo yang udah di cuci satuin sama tempe yang sudah di goreng..--Iris semua bumbu, panaskan minyak lalu tumis sampai harum..--Masukan semua tempe dan cabe ijo tadi, oseng2 kecilin api..lalu campur kecap, air dan penyedap aduk2 kemudian tuang kedalam tempe, aduk kembali sampai rata di api sedang ya..saya sengaja tambah air bertujuan agar tempe tidak kering..--Setelah matang angkat sajikan...gampil pisan 😉--",23,/id/resep/4000822-orek-tempe-cabe-ijo,tempe
Sambal goreng hati ampela tempe,"hati ayam--ampela ayam--papan tempe plaik--bumbu halus:--bamer--baput--cabai rawit merah--cabai hijau besar--kemiri--terasi--serai--daun salam--santan kara--garam, gula pasir, kecap manis--penyedap rasa--","Bersihkan hati dan ampela ayam kemudian rebus jangan lupa.beri jeruk nipis.--Potong potong tempe sesuai selera dan goreng sampai warna coklat keemasan.--Haluskan bumbu / blender.--Potong lombok hijau besar.--Tumis humbu. Masukkan daun salam, dan serai. Tumis sampai agak kering. Kemudian tuangkan 1 sachet santan kara.--Masukkan hati ampela yang sudah dipotong potong. Aduk rata kemudian masukkan tempe yang sudah di goreng.--Beri bumbu garam, gula pasir penyedap rasa, dan kecap. Tes rasa. Angkat dan siap disajikan.--",4,/id/resep/4000873-sambal-goreng-hati-ampela-tempe,tempe
Sambal ulek tempe kemangi,"papan tempe--bawang putih--gula,garam/--cabe kecil--kemangi--","Goreng tempe sedikit kecoklatan..angkat--Ulek bawang putih,lombok,gula,garam..kemudian campur dengan tempe dan kemangi uleg lagi..selesai dah hehe--",7,/id/resep/4000516-sambal-ulek-tempe-kemangi,tempe
10. Perkedel tempe,"lonjor tempe--bawang putih, haluskan--seledri--garam--telur--","Kukus / rebus tempe terlebih dahulu--Setelah matang hancurkan tempe, stlah itu campur k dlm bawang putih, seledri & jgn lupa beri garam--Setelah tempe t'campur dgn bumbu, bentuk tempe sesuai selera--Setelah tempe d bentuk, celupkan tempe k dalam telur lalu goreng--Taraaa... Perkedel tempe siap d sajikan, hemmm... Maknyuzzz--",10,/id/resep/4000639-10-perkedel-tempe,tempe
Tempe santan resep mertua,"papan tempe--santan, klo kebanyakan nanti mblenger--bawang merah--bawang putih--cabe keriting/cabe merah gendut--cabe rawit--cabe hijau--lengkuas geprek--daun salam--tomat kecil--minyak--garam--gula--penyedap rasa--","Iris2 tempe sesuai selera, kalo aku kaya mau bikin oreg tempe tp nyerong--Iris2 bawang merah, bawang putih, cabe, dan geprek lengkuas.. kemudian tumis..--Masukkan tempe, goreng sebentar smpe agak kering biar pas diaduk gk hancur..--Masukkan air.. klo mau kuah agak banyak silahkan.. kemudian masukkan daun salam..--Klo udh agak mendidih, masukkan santan, aduk biar gk pecah.. masukkan penyedap smpai pas dan tomat..--Hidangkan..--",1,/id/resep/4000682-tempe-santan-resep-mertua,tempe
Tempe tahu kecap pedas,"papan tempe  dadu--tahu putih  dadu--bawang merah, 2--bawang putih, geprek lalu 2--cabe rawit merah,  kecil2--lengkuas, geprek--daun salam--daun jeruk--gula merah--kecap manis--air--gula--garam/--penyedap rasa--minyak--","Goreng tahu, ga perlu sampai kering biar ntar bumbunya meresap, sisihkan--Goreng tempe, klo aku sukanya kering, sisihkan--Goreng bawang merah, bawang putih, cabe sebentar trs masukin lengkuas, daun salam dan daun jeruk sampai wangi dan layu.--Masukkan tahu tempe lalu tambahkan air kira2 setengah gelas, tambahkan kecap, gula merah, penyedap rasa, garam dan gula, aduk rata.--Tes rasa, biarkan airnya menyusut, tata diatas piring, sajikan.--",12,/id/resep/4000646-tempe-tahu-kecap-pedas,tempe
Tempe Orek Basah,"papan tempe--cabe ijo iris--daun salam--kecap manis--gula,garam,penyedap--air--bumbu halus--bawang merah--bawang putih--tomat--cabe merah kriting/cabe rawit--kemiri--ketumbar--","Goreng tempe sampai matang, jgn sampai terlalu kering ya, sisihkan--Tumis bumbu halus sampai harum + daun salam aduk--Tambahkan air +kecap manis + garam + gula + penyedap, tes rasa--Masukkan tempe aduk aduk + cabe ijo iris setelah matang angkat, siap utk disantap😋--",8,/id/resep/3996857-tempe-orek-basah,tempe
TEMPE KERING CABE HIJAU.... BY. Dapoer Linggar,papan tempe iris tipis--pete kupas kulit--daun salam robek jadi--teri asin rendam air hangat sebentar lalu cuci di bilas--garam--royco penyedap/gula pasir--bumbu halus--cabe ijo di rebus--bawang merah direbus--bawang putih di rebus--tomat hijau kecil di rebus--minyak untuk menumis--,"Goreng tempe terlebih dahulu kemudian sisihkan--Goreng teri asin hingga kering lalu sisihkan--Tumis bumbu hijau hingga harum kemudian masukan daun salam--Masukan tempe, teri, pete... Masak hingga tercampur rata kemudian tambahkan garam, gula/royco..--Angkat dan sajikan--",1,/id/resep/4000095-tempe-kering-cabe-hijau-by-dapoer-linggar,tempe
Balado Terong Tempe Bakso,"terong,--bakso--papan tempe--serai, geprek--minyak goreng--bumbu halus--bawang merah--bawang putih ukuran kecil, klo besar  aja--cabai merah--cabai rawit--tomat besar--terasi--gula, garam, penyedap--","Goreng tempe, terong dan bakso, sya tumis di teflon dg api kecil dan sedikit minyak hingga semua layu dan matang. sisihkan.--Haluskan bumbu halus, saya lebih suka uleg kasar, bukan apa-apa, karna tangannya pegel mau ngalusin :v--Tumis bumbu dg sedikit minyak, masukkan serai, tumis hingga benar-benar matang, berubah warna, dan wangiii skali. masukkan terong dkk, aduk rata, koreksi rasa. angkat.--",6,/id/resep/4000163-balado-terong-tempe-bakso,tempe
Tempe Bakar,tempe iris agak tebal--bawang putih cincang halus--kecap manis--saus tiram--minyak goreng/margarin--lada bubuk--garam--air jeruk nipis--air matang--,"Campurkan semua bumbu dalam mangkok aduk hingga kental.--Masukkan tempe yang sudah dipotong ke bumbu. Diamkan selama kurleb 15 menit agar bumbu meresap.--Sudah 15 menit, panaskan teflon menggunakan api kecil. Siap dibakar jangan lupa di cek agar tidak gosong.--Siap dihidangkan.--",0,/id/resep/4000211-tempe-bakar,tempe
Ikan tongkol + Tempe bumbu rujak (Sumenep-Madura),"ikan tongkol ukuran sedang buang duri  menjadi  bagian--tempe,--iris tomat,--daun bawang, iris panjang--cabe rawit utuh--minyak goreng--bumbu halus :--bawang putih--bawang merah--cabe besar, buang--cabe rawit--jahe--merica--garam dan penyedap rasa--","Tata ikan tongkok dan tempe di dalam panci--Haluskan bumbu, masukkan kedalam panci--Tambah air secukupnya (agak banyak ya)--Cemplungin irisan tomat, irisan daun bawang, cabe rawit utuh dan minyak goreng--Masak hingga air menyusut, cek rasa--Sajikan!--Psssssttt...kalo ada sisa keesokan harinya bisa ditumis sampe kering dan garing...santap dengan nasi panas....beeeuuuuhh, mantaaaapppp--",10,/id/resep/1599120-ikan-tongkol-tempe-bumbu-rujak-sumenep-madura,tempe
Kering Tempe Pedas Manis,papan tempe--bawang merah--bawang putih--daun jeruk--cabe rawit--laos  aja--jahe  aja--garam--kecap--gula--dan minyak goreng  untuk menggoreng--,"Potong tempe menjadi bagian kecil-kecil dan tipis (jangan tipis"" banget juga ya)--Panaskan minyak goreng, goreng tempe sampa warnanya kecoklatan dan agak kering (awas jangan sampai gosong ya), angkat tiriskan--Haluskan bumbu halusnya (bawang merah + putih + sedikit garam)--Panaskan minyak goreng secukupnya, masukkan bumbu halus tumis sampai agak harum lalu masukkan cabai rawit yg sudah dirajang+daun jeruk yg sudah diambil tulangnya+laos dan jahe. Tumis"" smpe harum--Masukkan tempe yang sudah digoreng tadi, aduk"" dan tambah kecap, garam, gula.--Tes rasa, aduk-aduk sampai dirasa bumbu sudah meresap, matikan kompor.--Taraaa sudah jadi kering tempenyaa 😋--",44,/id/resep/3999774-kering-tempe-pedas-manis,tempe
Sambel Tempe Kemangi,papan tempe--bawang putih--cabai rawit--daun kemangi--,"Goreng tempe, boleh d bumbu dulu (kalau ak tanpa aku bumbuin, jadi potong langsung goreng.--Uleg bawang putih dan cabai rawit, lalu siram pakai jelantah bekas goreng tempe secukupnya (ini utk mengurangi rasa pedas yang terlalu menyengat) tambahkan garam secukupnya--Terakhir ambil daun kemangi, cuci dan tiriskan, lalu aduk campur di sambal tempe. Makan pakai nasi panas dan lalap timun. 😍😍😍😍😍😍. Selamat Mencoba 😁--",7,/id/resep/3998092-sambel-tempe-kemangi,tempe
Nugget tempe simple,i papan tempe harga  ribu--telur ayam--penyedap rasa--bawang merah--bawang putih--lada bubuk--terigu--garam+gulput--bahan breaded:--tepung panir--terigu--telur--,"Haluskan dengan blender bahan tempe, bawang putih, bawang merah, telur, terigu, dan bumbu lainnya--Setelah halus dan tercampur rata, siapkan loyang untuk mengukus yang sudah di olesi minyak kelapa.--Kukus kurleb 15-20 menit, setelah itu dingin kan.. Potong-potong sesuai selera..--Sambil nunggu dingin kita siapkan wadah terpisah untuk tepung panir, telur, dan terigu.. Pertama gulingkan dulu ke terigu, kemudian telur terakhir panir tekan-tekan supaya nempel sisihkan. Begitu seterusnya..--Setelah siap semua goreng hingga kuning kecoklatan.. Sisanya bisa disimpen dikulkas untuk digoreng di esok hari.--Selamat memasak bunda,,--",17,/id/resep/3997863-nugget-tempe-simple,tempe
Bumbu tempe goreng,papan tempe--kunyit--ketumbar--garam--bawang putih--,"Kunyit, ketumbar, garam, dan bawang putih di ulek jadi satu--Jika sudah halus tambahkan air--Potong2 tempe kemudian rendam dengan air bumbu 10 menit,--Kemudian goreng sampai kecoklatan.--",5,/id/resep/3997514-bumbu-tempe-goreng,tempe
Baso Tempe,"papan tempe--bawang putih--bawang goreng--tepung kanji/tapioka--,  tepung terigu--es batu--putih telur--garam, gula, merica--","Kukus tempe sekitar 10 menit--Blender tempe dan semua bahan di food processor atau bisa juga diuleni dengan tangan asal tempe dan bawang putih sudah dihaluskan--Pindahan bahan baso ke wadah dan panaskan air--Ambil sedikit adonan dan bulatkan dengan tangan dan masukan ke air mendidih, ulangi sampai adonan habis--Bila sudah mengapung lalu tiriskan baso, kebetulan saya pingin baso goreng jadilah baso tempenya saya goreng :) dan disantap dengan saus cabe--",11,/id/resep/3997562-baso-tempe,tempe
Tempe goreng sederhana,papan tempe--bawang putih--garam--kunyit--tepung trigu--daun jeruk--,"Potong tempe (sesuai selerea). Haluskan kunyit dan bawang putih. Cincang daun jeruk.--Mix bumbu halus, daun jeruk dan tepung trigu. Kasih air smpai gak begitu kental.--Masukkan tempe ke dalam adonan tepung, goreng dan sajikan selagi hangat. Cocok jg sama sambal petis. Selamat mencoba..--",8,/id/resep/3997039-tempe-goreng-sederhana,tempe
Tumis tahu tempe dan cecek,cecek sapi/kulit sapi--papan tempe  korek api--kotak tahu  korek api--kecap manis--daun salam--lengkuas di geprek--bawang merah di rajang--bawang putih di rajang--cabe rawit  serong--cabe merah  serong--cabe ijo  serong--minyak goreng--air--garam--merica bubuk--gula--,"Rebus terlebih dahulu cecek sapi hingga lunak, lalu potong kotak atau sesuai selera--Goreng tempe dan tahu hingga matang, sisihkan--Panaskan minyak lalu tumis bawang merah dan bawang putih hingga layu, lalu masukkan cabe cabean dan daun salam serta lengkuas, tumis kembali hingga layu--Tambahkan air, lalu masukkan cecek tahu dan tempe. diamkan hingga mendidih--Setelah mendidih, masukkan gula garam dan merica bubuk. aduk kembali hingga setengah asat.--Setelah setengah asat, tambahkan kecap manis. aduk kembali dan koreksi rasa, apabila sudah pas sajikan dng taburan bawang goreng--",5,/id/resep/3997106-tumis-tahu-tempe-dan-cecek,tempe
Tempe bacem,kotak tempe--bawang putih--bawang merah--ketumbar--gula merah--asem--daun salam--lengkuas--gula--garam--,"Haluskan bawang putih, bawang merah, ketumbar dan gula merah--Tumis bumbu halus hingga harum beri air secukupnya, masukan daun salam, lengkuas dan asem--Masukan tempe yg telah di potong tambahkan gula, garam biarkan hingga mendidih dan airnya berkurang supaya bumbu meresap--Tempe bacem siap dihidangkan, langsung goreng ataupun di simpan di kulkas--",7,/id/resep/3996798-tempe-bacem,tempe
Orek Tempe,"papan tempe--bawang merah--bawang putih--cabe ijo + cabe rawit--tomat belah  bagian--gula, garam dan kaldu bubuk--kecap manis--","Potong2 tempe sesuai selera, goreng sampai matang tapi jangan kering.--Tumis bawang merah, bawang putih dan tomat sampai layu dan harum masukkan tempe aduk rata.--Terakhir masukkan garam, gula, kaldu bubuk dan kecap manis aduk2 sampai rata, tes rasa kalo sudah pas matikan api, angkat dan sajikan--",5,/id/resep/3994175-orek-tempe,tempe
Samosa Tempe,papan tempe--kulit pangsit--bawang putih--kecap manis--garam--gula--bumbu gule/rendang--,"Haluskan tempe, hingga berbentuk biji (tidak lumat sekali)--Haluskan bumbu-bumbu--Tumis bumbu, tambahkan sedikit air, masukkan tempe halus. Sisihkan--Masukkan adonan.isi.ke dalam kulit pangsit.--Lipat segitiga, oelskan sedikit air di tepi yang dilipat agar merekat--Goreng dg api sedang--Tiriskan, dan hidangkan dengan saus tomat/pedas.--",3,/id/resep/3996540-samosa-tempe,tempe
Oseng tempe pedas manis,tempe--bawang merag--bawang putih--cabe keriting--cabe rawit--gula merah--kecap--lada--saos tomat--,"Potong” dan goreng tempe setegah mateng--Blender semua bumbu,lalu masak dan tmbhin air &gula merah lalu tnggu smpai masak--Setlah bumbu masak msukan garam,lada,rayco secukupnya. Lalu masukan tempe--",3,/id/resep/3996541-oseng-tempe-pedas-manis,tempe
Nasi goreng tempe telur,nasi--telur--tempe--suing bawang putih--suing bawang merah--gula garam--lada--kunyit--,"Ulek bawang merah,putih,lada,gula,garam,kunyit.--Potong tempe kecil.--Tumis bumbu sampai harum lalu masukkan tempe dan telur.--Masukkan nasi,aduk sampai merata..--Siap di hidangkan 😊--",4,/id/resep/3995788-nasi-goreng-tempe-telur,tempe
Oseng Tempe Kemangi,papan tempe--atau  cabe keriting--bawang merah--bawang putih--cabe rawit jika suka pedas--air asam jawa--kemangi--garam dan gula--,"Potong tempe bentuk kotak dan goreng hingga berwarna kekuningan--Haluskan cabe keriting dan cabe rawit--Iris bawang merah dan putih--Tumis bawang, masukkan cabe yang sudah dihaluskan.--Masukkan tempe dan air asam jawa. Tambahkan air secukupnya.--Tunggu sampai air habis. Ketika sudah kering. Masukkan kemangi. Matikan api dan aduk rata agar kemangi tidak terlalu layu.--",12,/id/resep/3995987-oseng-tempe-kemangi,tempe
Tempe Goreng,papan tempe ukuran kecil iris tipis menjadi beberapa--tepung terigu--tepung beras--tepung kanji--bumbu ayam goreng sajiku--air--daun bawang--,Campurkan semua bahan kecuali air--Tambahkan air sedikit demi sedikit sampai pas kekentalannya--Celupkan tempe dan goreng di minyak panas dengan api sedang--,11,/id/resep/3996019-tempe-goreng,tempe
Nugget tempel (tempe simpel) 😄,"papan tempe--telur--tepung terigu--tepung roti--daun bawang yang sudah di iris halus--tepung terigu--garam,lada bubuk,masako ayam--air--","Potong potong tempe lalu kukus selama 20 menit--Haluskan Tempe yang sudah dikukus dengan cara diulek sampai benar benar halus--Masukan tempe tadi ke dalam wadah, Tambahkan terigu,telur,daun bawang,garam,lada dan masako. Aduk aduk sampai semua bahan tercampur dan tes rasanya.--Setelah itu bentuk adonan menjadi bulat bulat atau sesuai selera.--Siapkan tepung roti ke dalam wadah. Dan siapkan juga bahan pencelup adonan. Yaitu campur terigu dengan air, tambahkan sedikit masako dan lada. Adonan pencelup jangan terlalu encer atau terlalu pekat,sama seperti kita hendak membuat gorengan.--Masukan adonan tempe satu per satu ke dalam bahan pencelup, kemudian gulingkan ke dalam tepung roti.--Masukan adonan yang sudah jadi ke dalam wadah dan masukan ke dalam freezer. Diamkan dalam freezer minimal 1 jam baru digoreng.--",5,/id/resep/3995396-nugget-tempel-tempe-simpel-%F0%9F%98%84,tempe
Orek Tempe,"papan tempe--bawang putih,iris tipis--bawang merah, iris tipis--cabe merah keriting, iris--cabe merah besar, iris--cabe rawit, iris--gula jawa disisir--garam--gula pasir--daun salam,lengkuas--air asam jawa--kecap manis--","Potong memanjang tempe, goreng kering--Tumis bawang merah, bawang putih sampai harum--Masukkan cabe, daun salam, lengkuas,tambahkan air asam,gula jawa,garam, gula pasir,kecap aduk hingga mengental.--Masukkan tempe aduk hingga rata.--Jadi dehh..... Happy cooking 😀--",58,/id/resep/3973658-orek-tempe,tempe
Sambel Tempe Geprek,cabai rawit--cabai merah--bawang putih--bawang merah--terasi--setetes cuka--gula jawa--garam--royco--papan tempe--,"Goreng Tempe. Sesuai selera. Bisa kering atau biasa saja.--Ulek cabai merah, cabai rawit, bawang merah, dan bawang putih.--Tambahkan garam, gula pasir, gula jawa, royco. Koreksi rasa--Campurkan tempe. Ulek bersama sambal.--Siap disajikan--",7,/id/resep/3995482-sambel-tempe-geprek,tempe
20. Tempe Gulung Sosis,papan tempe--sosis--telur--garam dan merica bubuk--tepung bumbu--,"Potong kotak tempe lalu kukus sebentar. Setelah empuk, angkat dan hancurkan dgn garpu.--Tambahkan garam, merica bubuk dan 1/2 bagian telur kocok. Aduk rata. Bagi jadi 3 bagian.--Oles tangan dgn sedikit minyak. Ambil 1 bh sosis dan bungkus dgn 1 bagian adonan tempe. Celupkan ke sisa kocokan telur lalu gulingkan ke tepung bumbu.--Goreng hingga matang. Angkat dan tiriskan.--Potong sesuai selera. Sajikan dgn saus sambal--",12,/id/resep/3994887-20-tempe-gulung-sosis,tempe
Ikan Bakar Bumbu Racik Tempe dan Sambal Tomat,ikan terkulu/kembung/kakap/bawal/tuna--bumbu inant racik tempe--jeruk nipis--minyak goreng--kecap manis--garam--bahan sambal:--cabe rawit merah--tomat merah--bawang putih--terasi--gula--garam--jeruk nipis--,"Cuci ikan sampai bersih dan lumuri dengan jeruk nipis, diamkan 10 menit--Taburkan bumbu racik tempe merata ke ikan, tambahi taburan garam secukupnya. Diamkan 15 menit--Bakar ikan di bakaran arang atau teflon, olesi dengan campuran minyak goreng dan kecap manis. Tunggu sampai matang dan mengkilat--Untuk sambalnya: goreng cabe rawit, tomat, bawang putih, dan terasi sampai layu dan lunak--Angkat dan ulek di cobek, tambahkan gula garam dan perasan jeruk nipis. Cicipi dan sesuaikan rasanya--Ikan bakar siap dinikmati bersama sambal dan pelengkap lainnya seperti tahu tempe goreng dan lalapan--",9,/id/resep/3995321-ikan-bakar-bumbu-racik-tempe-dan-sambal-tomat,tempe
