Title,Ingredients,Steps,Loves,URL
Tumis ayam brokoli #Ketopad,daging ayam--brokoli--wortel--semuanya--bawang putih--jahe--lada bubuk--bawang goreng--minyak goreng--royco dan garam--,Cuci ayam yg sdh dipotong2..lumurin dg sdkit cuka apel/cuka putih sisihkan--Cuci sayuran yg sdh dipotong2..sisihkan--Panaskan minyak dlm penggorengan dan masukkan Bawang putih tumis sbtr hingga harum dan masukkan ayam..aduk2 dan tambahkan air secukupnya spy tumisan tidak kering..tambahkan garam dan lada..biarkan mendidih hingga ayam empuk--Kl ayam sdh empuk masukkan wortel dan aduk2..terakhir tambahkan brokoli dan tambahkan royco sbg penguat rasa..test rasa--Matikan kompor dan sajikan dlm mangkuk saji--Tumisan brokoli ayam siap dihidangkan--,22,/id/resep/4359341-tumis-ayam-brokoli-ketopad
Sup Ayam,jagung manis--wortel--brokoli--tomat--ayam--kobis--kacang merah----bawang putih--royko--garam--gula pasir--ladaku--kemiri sangrai--,"Cuci bersih ayam, dan rebus ayam sampai keluar buih"" coklat lalu dan buang air lalu tiriskan ayam.--Tumis bumbu halus hingga matang, sisihkan--Rebus air masukan wortel, jagung manis,kacang merah dan ayam.--Jika sudah mendidih, masukan bumbu yg sudah ditumis tadi.--Masukan gula pasir,ladaku,rotko ayam, tes rasa. Lalu masukan brokoli dan kobis.--Tes rasa dan hidangkan.--",2,/id/resep/4359571-sup-ayam
Ayam Geprek Kol,dada ayam goreng--tahu goreng--daun kol----bawang merah--bawang putih--cabe rawit--garam--gula--minyak goreng----daun kemangi--,"Panaskan minyak, goreng kolnya hingga tepi daun berwarna kecoklatan.--Ulek bawang putih, bawang merah, cabe rawit, beri garam dan gula secukupnya, lalu siram dengan minyak panas, kemudian sisihkan.--Letakkan ayam goreng dan tahu goreng di cobek tempat mengulek sambal tadi, lalu geprek, kemudian taruh sambal diatasnya dan juga kol goreng.--Hiasi dengan irisan mentimun dan daun kemangi.--Jadi deh.--",4,/id/resep/4359373-ayam-geprek-kol
Ayam Kecap ulalaaa,ayam--kecap--garam--daun salam--laos--bumbu halus ;--bawang merah--bawang putih--kemiri--merica--kunyit--jahe--,"Cuci bersih ayam.
‌Goreng ayam setengah matang dan tiriskan.--Panaskan minyak 2-3 sdm dan masukan bumbu yg sudah dihaluskan.--Tambahkan air secukupnya tunggu sampai mendidih.
‌Lalu tambahkan kecap dan masukan ayam.--Tambahkan garam,gula pasir,daun salam dan laos, icip rasa.
‌Jika rasa sudah pas, tunggu hingga air menyusut.--Hidangkan 😊--",26,/id/resep/4359528-ayam-kecap-ulalaaa
Ayam Crispy Lada Hitam Saus Cabai dan Tomat,dada ayam fillet--lada hitam--tepung kobe kentucky super crispy----bawang bombay uk. kecil--bawang putih--cabai besar--saus cabai--saus tomat--margarin--kecap manis--kecap asin--lada hitam--garam--gula--air dan minyak goreng--,"Dada ayam fillet dipotong kotak. Cuci bersih. Beri lada hitam. Pijit2, tunggu 15 menit agar lada meresap.--Ambil kurleb 2 sdm tepung kobe beri air. Aduk. Tuang ke wadah ayam lalu aduk rata.--Gulingkan ayam ke tepung kobe, usahakan agar potongan ayam tertutup semua dengan tepung.--Goreng ke dalam minyak panas. Angkat dan tiriskan jika sudah matang dan crispy.--Buat saus: panaskan sedikit minyak, tumis bawang putih sampai harum kemudian masukkan bawang bombay dan potongan cabai, beri 1 sdm margarin dan secukupnya air. Masukkan saus cabai, saus tomat, kecap asin dan manis serta lada hitam (bisa ditambahkan garam dan gula putih secukupnya, kalau saya tdk pakai). Tes rasa, jika sudah ok, matikan kompor.--Tata ayam crispy pada wadah lalu siram atasnya dengan saus. Enaaaaakk 😍😍. Sajikan selagi hangat agar ayam masih crispy.--",2,/id/resep/4358880-ayam-crispy-lada-hitam-saus-cabai-dan-tomat
Ayam Crispy (Tepung Bumbu Homemade No MSG),ekor ayam  kecil-kecil----tepung terigu protein rendah--tepung beras--maizena--baking powder--garam--lada bubuk--bawang putih bubuk--minyak--,"Buat adonan basah terlebih dahulu. Ambil 3sdm bumbu (atau sesuaikan dengan banyak ayam yg mau digoreng), campur rata dengan sedikit air sampai kekentalan sedang, masukkan ayam, aduk rata. Diamkan sebentar agak bumbu meresap (saya biasanya pagi sudah direndam ayamnya, jd tiap mau makan tinggal goreng)--Panaskan minyak dengan api kecil sekali, siapkan 1 wadah berisi bumbu kering. Balur ayam dalam bumbu kering sambil dicubit-cubit agak hasil kulitnya keriting. Jika minyak sudah panas masukkan ayam. Goreng sampai warna keemasan, angkat, tiriskan--",4,/id/resep/4359018-ayam-crispy-tepung-bumbu-homemade-no-msg
Ayam Goreng Kremes,ayam--minyak--kremesan----bawang putih--jahe--kunyit--kencur--merica--ketumbar--garam--mata asam jawa--daun salam--air--,Haluskan bumbu ungkep.--Cuci bersih ayam lalu tiriskan.--Masukkan ayam ke dalam bumbu halus beserta air. Ungkep sampai air habis.--Goreng dengan minyak secukupnya sampai kuning keemasan.--Sajikan dengan taburan kremesan kriuk.--,10,/id/resep/4353374-ayam-goreng-kremes
Ayam suwir kemangi pedas,dada ayam fillet--daun krmangi--serai geprek--jahe--bawang bombai--daun jeruk--kecap manis--saus tiram--saus sambal--daun bawang--garam--gula pasir/gula merah--kaldu bubuk--air--minyak goreng----cabai rawit merah--cabai keriting merah--bawang merah--bawang putih--,"Rebus dada ayam selama -/+ 15-20 mnt,lalu suwir-suwir.--Tumis bumbu halus,masukan bawang bombai,daun jeruk,jahe,serai,tumis hingga harum.--Tambahkan air,garam,gula,kaldu bubuk,saus sambal,saus tiram,kecap manis,aduk rata,tunggu mendidih,cek rasa--Masukan ayam suwir,masak hingga bumbu meresap,dan air hampir habis.--Masukan daun kemangi yang sudah dipetik dari batangnya,masak hingga kemangi agak layu,lalu angkat dan sajikan dengan nasi hangat--Selamat mencoba...😘😘😘--",56,/id/resep/4358960-ayam-suwir-kemangi-pedas
Indomie kari ayam HOT,indomie rasa kari ayam--daging ayam--sosis ayam--telur--bawang bombay ukuran sedang--bawang putih ukuran sedang--cabe rawit--daun bawang--daun sawi iris--panjang sekitar--daun kol----saus sambal--kecap manis--saus tiram--cabe bubuk--,"Tumis bawang bombay, bawang putih, dan cabe rawit hingga layu--Masukkan daging ayam dan sosis. Jika sudah berwarna putih, tambahkan air sekitar 500 ml. Tunggu hingga mendidih.--Setelah air mendidih, kecilkan api, tunggu hingga sari dari ayam keluar (kaldu).--Tambahkan bumbu indomie, saus sambal, saus tiram, dan kecap manis ke dalam kuah kaldu.--Bisa ditambahkan gula dan garam jika kaldu terasa hambar.--Masukkan mie, kemudian sayuran seperti kol, sawi, atau bisa ditambahkan wortel, dll.--Cara memasak egg benedict: panaskan air dalam panci hingga mendidih ; masukkan telur, tunggu 2-3 menit; angkat dan siram dengan air dingin. (Hasil egg benedict, kuning telur setengah matang)--Angkat mie, dan pecahkan telur di atas mie.--Indomie kari ayam Hot siap disantap--",4,/id/resep/4359113-indomie-kari-ayam-hot
Ayam Ungkep Mudah,sayap ayam--daun jeruk--gagang sereh--daun salam--lengkuas----bawang merah--bawang putih--ketumbar--kunyit--gagang putih sereh--garam--gula--minyak--,"Bilas hingga bersih daging ayam kemudian rendam menggunakan jeruk nipis diamkan selama 15-30 menit--Iris semua bumbu halus untuk memudah kan di uleg--Uleg semua bumbu halus tambahkan garam, gula dan penyedap rasa lain nya kemudian di tumis sampai mengeluarkan aroma harum--Setelah itu masukan daging ayam, daun jeruk, daun salam, lengkuas, gagang sereh dan ratakan bumbunya diamkan beberapa saat--Setelah merata tuangkan segelas air / secukupnya kemudian tutup hingga bumbu nya meresap dan air nya kering--Selesaaai, masukan ke dalam wadah masukan ke dalam kulkas, kalau mau di goreng tinggal ambil deeh 😉--",5,/id/resep/4359120-ayam-ungkep-mudah
Nugget Ayam,dada ayam--telur--tepung sagu--tepung terigu--wortel--daun bawang--bawang putih--garam--kaldu ayam--lada bubuk--air--bahan pelapis--terigu di beri air tapi aga kental--tepung panir--,"Blender ayam, bawang putih, telur sampai halus--Campur yg diblender, wortel, dan bumbu tambah air sampai jadi adonan. Tambahkan kaldu, lada dan garam.--Siapkan loyang dan diolesi mentega, tuang adonan ke loyang. Kukus 20 menit--Angkat diamkan sampai dingin--Potong-potong, celupkan ke cairan terigu setelah itu lumuri tepung panir. Simpan di kulkas--Siap di goreng dan dihidangkan--",10,/id/resep/4359171-nugget-ayam
Ayam Geprek,dada ayam--tepung terigu--air es--cabai rawit merah--bawang putih--bawang merah--kacang tanah--minyak goreng--garam--h gula--h lada--h bawang putih bubuk--h ketumbar bubuk--h paprika bubuk--h kunyit bubuk--h cabai bubuk--h kaldu bubuk--,"Buat campuran bumbu serbuk (campurkan bubuk garam, lada, bawang putih, ketumbar, kunyit, paprika, cabai, dan kaldu)--Campurkan setengah bumbu serbuk dan balurkan setengahnya pada ayam (diamkan ayam selama 1 malam)--Masukan ayam ke dalam tepung lalu rendam di dalam air es selama 2 menit--Masukan ayam ke dalam tepung kemudian bolak-balik selama 2 menit--Goreng ayam dengan api kecil selama 10 menit setiap sisi kemudian tiriskan--Goreng cabai rawit merah, bawang merah, bawang putih, dan kacang tanah selama 1 menit lalu tiriskan--Ulek cabai rawit merah, bawang merah, bawang putih, dan kacang yang telah digoreng kemudian tambahkan 1/2 sdth garam, 1/2 sdth kaldu bubuk, dan 1/2 sdth gula pasir lalu tambahkan 1 sdm minyak panas--Masukan ayam yang telah digoreng ke dalam ulekan lalu geprek bersama sama sambal yang telah diulek--Ayam geprek siap disajikan--",16,/id/resep/4359190-ayam-geprek
Nasi Tim Ayam Jamur versi Rice Cooker,dada ayam tanpa kulit--dadu--bawang putih cincang--bawang bombay--gula--garam--merica--kaldu jamur--kecap manis--kecap asin--saus tiram--kecap--minyak wijen--kecap inggris--arak masak--air sesuai kebutuhan--l baik agak--minyak goreng--,"Cuci bersih jamur siangku dan rendam sampai empuk, lalu iris tipis (saya rendam semalam)--Tumis bawang putih dan bawang bombay sampai wangi--Masukkan ayam dan jamur, aduk sampai ayam berubah warna lalu tambahkan air dan bumbu² di atas, test rasa--Masak sampai ayam brubah kecoklatan--Pisahkan antara ayam jamur dan kuah--Cuci bersih beras, lalu masukkan ke panci rice cooker, nahhh ini saya kalo masak beras gak pernah pakai takaran, patokan pake ruas jari soalnya 😁--Baru masukkan ayam jamur td lalu aduk rata--Nyalakan rice cooker nya dan tgg sampai matang, (sambil nunggu matang bisa disambi kerja yg lain) 😂😂😂--",3,/id/resep/4359199-nasi-tim-ayam-jamur-versi-rice-cooker
Seublak ayam,suiran ayam goreng--kerupuk bawang--telor--bawang merah--bawang putih--kencur--cabe--,"Haluskan bumbu (cabe, kencur, bawang merah, bawang putih)--Tumis bumbu hingga harum & tambahkan garam (+penyedap rasa)--Masukkan telor, suiran ayam, kerupuk seublak (*yg sudah d rendam ke air)--Tambah sedikit air, tunggu hingga agak mendidih--Siaap dihidangkan--",3,/id/resep/4359070-seublak-ayam
Ayam Goreng Lengkuas ala Those,sayap ayam----bawang putih--kemiri--garam--ketumbar--royco--jahe--geprek--serai--geprek--lengkuas/laos--parut----air--minyak goreng--,"Haluskan bumbu: bawang putih, ketumbar, garam, kemiri. Gongso/tumis bumbu halus sebentar hingga harum di dalam panci--Masukkan sayap ayam, air, jahe geprek, serai geprek, parutan lengkuas/laos dan bumbui dengan royco secukupnya.--Rebus/ungkep ayam sampai airnya agak asat/hampir habis (jangan sampai habis) selama kurang lebih 1 jam dalam panci tertutup.--1/2 jam pertama ayam dibalik agar meresap merata, kemudian tutup pancinya lagi. Diamkan dengan api kecil saja sampai meresap.--Siapkan wajan dengan minyak goreng, panaskan dengan api sedang--Apabila ungkepan ayam sudah siap, matikan kompor, goreng ayam dalam wajan (apabila masih ada air sedikit, air jangan ikut terbawa)--Ambil ampas bumbu dari ungkepan ayam, goreng bersama ayam.--Goreng hingga keemasan dan matang. Angkat dan tiriskan, karena minyaknya lumayan banyak.--Sajikan dengan nasi hangat dan sambel sesuai selera. Dijamin endes endolitak cyintttt ❤️--Sambal tomat matang akan saya share resepnya setelah ini ya 😊--",8,/id/resep/4359028-ayam-goreng-lengkuas-ala-those
Ayam sisit sambal matah,ayam--serai--bawang merah--cabai rawit--minyak kelapa--se--garam--jeruk limo--,"Goreng ayam hingga kering lalu suir kecil2--Iris bawang merah, serai dan cabai rawit. Lalu campurkan dengan terasi, garam, minyak kelapa dan perasan jeruk limo (aduk dan remas2 menggunakan tangan supaya tercampur rata)--Campurkan ayam yg sudah di suir dengan sambal yang sudah di buat. Aduk2 menggunakan tangan sampai tercampur dengan rata--Hidangkan bersama nasi hangat dan kerupuk putih😜--",5,/id/resep/4359193-ayam-sisit-sambal-matah
44. Ayam Kecap,ayam--kecap inggris--kecap manis--garam--lada bubuk--daun bawang----air--minyak----bawang putih--bawang merah--kemiri--cabe merah besar----jahe--tomat ukuran sedang--,"Panaskan minyak, tumuis bumbu halus sampai harum dan matang, tambahkan lada bubuk.--Masukkan ayam, masak hingga berubah warna.--Tuang air hingga ayam terendam dengan baik, tutup penggorengan biarkan sampai mendidih.--Setelah mendidih kecilkan api, tambahkan garam dan kecap inggris. Aduk rata kemudian tutup kembali.--Setelah kuah ayam menyusut setengahnya tambahkan kecap manis, aduk-aduk, biarkan hingga kuahnya mengental.--Sesaat sebelum diturunkan masukkan daun bawang, aduk-aduk hingga layu.--Ayam kecap siap disajikan.--",11,/id/resep/4358391-44-ayam-kecap
Nugget Ayam,ayam--bawang putih--garam--merica--tepung terigu--tepung tapioka--bahan celupan--telur kocok--terigu cair--tepung panir--,"Blender daging ayam. Tambahkan bumbu halus bawang merica dan garam. Tambhkan terigu dan tepung tapioka. Uleni dan cek rasa--Tuang pada loyang kotak yg telah diolesi margarin (bisa pakai plastik atau apapun yg ada). Kukus selama kuleb 25 smpe 30 mnit--Angkat dan tunggu dingin. Potong² menjadi ukuran yg diinginkan.--Celup pada tepung cair, telur kocok dan terakhir panir. Simpan di dlam freezer agar panir menmpel.--Goreng nugget dan jgn smpe gosong hehe. Tgt selera sih hihi--",15,/id/resep/4358801-nugget-ayam
Ayam Goreng Bawang khas Batam,ayam  2 kecil--tepung maizena--garam halus--kaldu bubuk/gula pasir--telur kocok lepas--se--ketumbar bubuk----bawang putih--bawang merah----jahe--kunyit--,Cuci bersih ayam. Siapkan bumbu halus.--Campurkan semua bahan. Aduk2 sampai tercampur rata. Diamkan dikulkas selama 30 menit.--Panaskan minyak.. goreng bawang putih. Sisihkan--Goreng ayam dg api sedang saja sampai ayam kecoklatan.--Angkat taburi bawang putih goreng. Sajikan buat kesayangan..😉 simpel but enaak..😋👌--,105,/id/resep/4351317-ayam-goreng-bawang-khas-batam
Mie Ayam Aku,mie kering/basah--ayam kampung--serai--daun bawang--daun jeruk--daun salam--kecap manis--kecap asin--penyedap rasa/royco--lada--bumbu--bawang merah--bawang putih--kunyit--jahe--bahan--minyak sayur--kulit ayam--bawang putih--bawang merah--bahan--tulang ayam--air--penyedap rasa/royco--lada--topping--baso--pangsit--caisim--saus sambal/tomat--,"Keluarkan kulit ayam lalu sisihkan, ambil dagingnya lalu potong ukuran dadu. Campur sisa tulang ayam tdi lalu sisihkan.--Buat air kaldu : Rebus tulang ayam bersama 1 liter air atau sesuaikan saja sama banyaknya tulang. Tambahkan penyedap rasa/royco dan lada (secukupnya) jika sudah mendidih tunggu sampai keluar minyak di permukaan air lalu angkat dan saring. Pisahkan air kaldu dan tulang ke masing* wadah.--Buat minyak : Panaskan minyak secukupnya,lalu masak kulit ayam. Jika sudah setengah matang masukkan bawang putih/merah yg sudah di cincang kasar. Aduk sampai harum dan berubah warna angkat dan tiriskan.--Buat toping ayam : Panaskan minyak secukupnya lalu masukkan bumbu yg sudah di haluskan aduk terus hingga harum. Lalu masukkan daun jeruk,salam,serai. Aduk lagi sampai tercampur rata. Masukkan daging ayam yg sudah di potong (boleh masukkan jg tulang* ayam yg sudah di rebus tadi). Aduk sampai benar* tercampur.--Sambungan dr toping ayam : Masukkan kecap manis, kecap asin, penyedap rasa/royco, lada (secukupnya) aduk sampai tercampur. Step ini daging ayam akan mengeluarkan air dan aduk terus sampai air meresap.Lalu masukkan air kaldu (secukupnya) jika ayam sudah mateng,rasa sudah pas, matikan kompor lalu angkat.--Cara penyajian : Ambil mangkok,lalu masukan mie,sawi yg sudah di rebus. Lalu masukkan toping ayam tambahkan 2-3 air kaldu. Mie ayam siap di sajikan.--",3,/id/resep/4358366-mie-ayam-aku
Soto Ayam Kampung,ekor ayam kampung muda--lt air--bawang merah--bawang putih--kemiri--merica bubuk--kunyit--jahe--lengkuas--daun salam--daun jeruk--serai--penyedap rasa--gula garam--minyak--,"Cuci ayam sampai bersih beri perasan jeruk nipis supaya tidak amis,, rebus ayam tambahkan lengkuas yang sudah di memarkan dan daun salam masak sampai ayam empuk--Bumbu: haluskan duo bawang, merica, kunyit, kemiri, jahe sampai halus,, tumis bumbu lalu masukan daun jeruk dan batang serai tumis sampai harum dan tidak bau langgu--Setelah ayam empuk, masukan bumbu, bisa tambahkan air jika air rebusan menyusut, masak sampai air mendidih,, masukan gula garam dan penyedap rasa... jangn lupa koreksi rasa ya ibu ibu--Ayam bisa dipotong atau di suwir suwir sesuai selera,, bahan pelengkap bisa kol, kecambah, telur rebus, sambal, daun seledri dan taburan bawang goreng--Jgn lupa tambahkan perasan jeruk nipis ya bu ibu biar tambah seger....... Selamat Mencoba Bu Ibuk....😘--",8,/id/resep/4358897-soto-ayam-kampung
Ayam Pedes ala Richeese,dada ayam--bawang putih--jahe--tepung terigu--tepung beras--bumbu saus--saos barbeque--saos tomat--saos cabe--saos tiram--terigu--merica--air--bubuk cabe/bon cabe lv--,"Bersihkan ayam mix dg bawang putih Dan jahe. Masukan dlm kulkas 1 jam--Celupkan ayam DG air dingin Dan balur dg tepung. Goreng. Angkat Dan tiriskan--Cara buat saus : cairkan margarine, masukkan semua saus2an, tembahkan air yg sudah dilarutkan tepung. Biarkan mendidih--Seltelah mengental campurkan ayam gorengan tepung tadi. Selsai😊--",7,/id/resep/4358508-ayam-pedes-ala-richeese
Ayam filet crispy,dada ayam utuh--garam--tepung bumbu serbaguna--merica bubuk ladaku--bawang putih bubuk--air es/--minyak goreng--,"Filet dada ayam kemudian rendam di air es/dingin sekitar 15-20 mnt--Buatlah adonan tepung dengan memasukan dua sendok tepung bumbu serbaguna ke dalam wadah dan campurkan dengan merica bubuk, garam, dan bawang putih bubuk lalu di aduk kemudian beri air es/dingin sedikit, jangan sampai keenceran.--Celupkan ayam rendaman air es ke dalam adonan tepung tadi satu persatu kemudian aduk rata, setelah masuk semua ke wadah adonan tepung biarkan bumbu menyerap 10 menit.--Setelah direndan adonan, masukan filet ayam ke tepung bumbu serbaguna sambil d cubit2 rata supaya tepung menempel pd ayam lakukan sampai 2-3 kali.--Simpan sebentar d dalam freezer 5-10 menit.--Kemudian goreng ayam filet crispy di minyak panas sampai matang kecoklatan dan ayam siap dihidangkan dengan saus.--",3,/id/resep/4358488-ayam-filet-crispy
Kuah asam Ayam,ekor ayam--buncis--brokoli--jeruk nipis--bawang merah--cabe merah besar--cabe rawit--daun jeruk--sereh--tomat--daun bawang--air--,"Potong ayam sesuai selera n cuci bersih--Iris bawang merah, cabe merah, dan tomat--Siapkan air n masukkan ayam ke dalam panci, masak setengah mateng--Setelah itu masukkan perasan air jeruk nipis, bawang merah, cabe merah, tomat, daun jeruk, dan sereh.--Masukkan sayuran (optional) yah boleh pake boleh enggak. Klo ga mau pake sayur bisa pake daun kemangi--Lalu masukkan garam, gula n penyedap rasa masak hingga matang--Dan Kuah Asam Ayam siap di sajikan--Selamat mencobaa...--",0,/id/resep/4358526-kuah-asam-ayam
Asem asem Ayam,ayam ambil dagingnya--wortel ukuran kecil--buncis--bawang merah--bawang putih--cabai merah keriting--cabai rawit--tomat--daun salam--lengkuas--asam jawa--kecap--gula jawa--garam--gula--,"Cuci bersih ayam kemudian rebus sampai empuk, lalu buang airnya.--Tumis daun salam dan lengkuas sampai harum, kemudian masukan bawang bawangan beserta cabai yang telah di iris.--Setelah bumbu layu, masukan daging ayam dan tumis sebentar lalu tambahkan air secukupnya.--Masukan wortel, dan buncis lalu tambahkan kecap, gula jawa, asam jawa, gula dan garam (koreksi rasa).--Tunggu sampai mendidih, kemudian tambahkan irisan tomat.--Aduk sebentar, matikan api daaann asem asem ayam siap dinikmati.--",3,/id/resep/4358340-asem-asem-ayam
Ayam saus Madu,ayam--tepung terigu--tepung kanji--bawang putih--air----bawang bombay--bawang putih--paprika merah--cabe hijau--madu--saus tiram--garam--merica--,"Ayam dipotong lalu rebus dulu ayam agar lemaknya keluar, rebus setengah matang saja--Ayam dibikin ayam tepung dulu seperti ayam kfc.--Adonan tepung dibagi 2, adonan kering dan basah--Adonan basah dan kering bedanya yg basah cuma ditambahkan air, bawangnya di geprek dan iris tipis lalu campur keadonan--Celupkan ayamnya ke adonan basah lalu baluri dengan adonan kering tekan2 agar tepungnya menempel--Goreng diminyak yg panas, lalu tiriskan--Tumis bawang bombay dulu, lalu masukan bawang putih--Setelah bewarna keemasan, masukan paprika, cabe, ayam dan bumbu (madu, saus tiram, garam, merica)--Tumis sampai bumbu tercampur rata--Siap dihidangkan 🤗--",1,/id/resep/4358586-ayam-saus-madu
Kulit pangsit ayam kuah,daging ayam--putih telur--wortel uk kecil--labu siam uk kecil--bawang putih--bawang goreng--se--minyak wijen--kulit pangsit siap pakai--sagu tani--garam gula  aj ya--,"Dinginkan 10 menit daging ayam dikulkas biar fress saat diblender,--Masukan daging ayam bawang putih putih telor lada gula dan garam kedlm blender blender sebentar asal halus aj ya bun--Kupas dan parut labu Siam dan wortel campur kedlm adonan td tambahkan sagu tes rasa--Tekstur adonan--Siapkan kulit pangsit ditempat bolu kukus atau tempat kue talam--Kukus selama 20 menit angkat dan sajikan--Untuk kuah bawang putih dihaluskan tumis sampai harum tambahkan air, garam gula lada bubuk setelah matang tabur daun bawang dan daun seledri.--",4,/id/resep/4358355-kulit-pangsit-ayam-kuah
Tumis ayam telur sederhana #homemadebylita,dada ayam boneless--telur kocok--kecap asin--chukawakame/seaweed basah--bawang merah----garam--merica--air matang--,"Siapkan semua bahan, marinase ayam kurleb 15 menit ya--Tumis bawang merah hingga wangi--Masukkan ayam tanpa larutan marinase, aduk2 hingga matang (berubah warna)--Masukkan telur kocok dan segera dipotong2 pake spatula agar ga menyatu dengan daging yaa--Koreksi rasa, saya disini campurkan sedikit kecap asin karena memang demen asin--Tuangkan chukawakame ke atas ayam. Siap disantapppp!!--",5,/id/resep/4358433-tumis-ayam-telur-sederhana-homemadebylita
Ayam Bakar bumbu Bacem,ekor ayam--bumbu bacem bango--minyak goreng--margarin--kecap--garam--,"Cuci ayam sampai bersih--Siapkan wajan, dan minyak sedikit, minyak aga panas masukan ayam dan bumbu bacem, tambahkan air. Ungkep sampe meresap. Angkat--Panaskan Teflon, olesin margarin. Ayam diolesin margarin, masak ditfelon setengah mateng olesin kecap. Ayam kering angkat, dan Sajikan--",5,/id/resep/4358533-ayam-bakar-bumbu-bacem
Ayam rica rica daun kemangi,ayam  selera--daun kemangi--serai--daun kunyit--daun pandan--daun jeruk--jahe--garam--gula pasir--minyak--air putih--air jeruk buat marinasi ayam----cabai merah--cabai rawit--bawang merah--bawang putih--kemiri--,"Setelah ayam di marinasi dengan air jeruk dan garam selama 10 menit, lanjut goreng setengah matang.--Tumis bumbu yang dihaluskan, tambah daun kunyit, daun jeruk, daun pandan dan serai--Masukkan ayam, aduk rata, masukkan garam, dan gula pasir--Tambahkan air, tunggu sampai menyusut airnya kemudian masukkan kemanginya....--Hidangkan selagi panas--",10,/id/resep/4358572-ayam-rica-rica-daun-kemangi
Ayam Lada Hitam (Chicken Black Pepper),dada ayam--paprika merah--paprika hijau--bawang bombai--bawang putih--lada hitam--kecap manis--minyak wijen--saos tiram--air--tepung kanji/maizena--,"Siapkan semua bahan. Marinasi ayam dengan perasan jeruk nipis dan garam. Kemudian poton dadu--Potong dadu paprika hijau dan merah.--Iris bawang bombay. Cincang halus bawang putih--Tumis bawang putih. Masukkan air. Tunggu mendidih. Masukkan ayam, kecap, saus tiram, minyak wijen, lada hitam, garam. Tunggu sampai ayam matang dan air meresap--Masukkan paprika merah, hijau dan bawang bombay. Aduk sebentar--Tuang larutan (kanji+air) kedalam masakan agar mengental.--",1,/id/resep/4358601-ayam-lada-hitam-chicken-black-pepper
04) Kari Ayam,ayam--2--daun salam--daun kari--daun jeruk----sereh----mata asam jawa--santan--merica--garam dan gula--minyak goreng----bawang merah--bawang putih--kemiri--ketumbar--kunyit--jinten--,"Tumis bumbu halus sampai harum.--Masukkan ayam, dan sisa bumbu. Aduk2 rata hingga ayam berubah warna.--Tambahkan santan. Aduk agar tidak pecah santan.--Kecilkan api stelah mendidih. Masak hingga matang, berminyak dan kuah mengental.--Koreksi rasa. Hidangkan dg taburan bawang merah goreng.--",6,/id/resep/4358571-04-kari-ayam
Capcay ayam bakso,ayam--bakso--sawi putih--brokoli--bawang putih--cabe merah--bawang bombay--cabe rawit--daun bawang--saus tiram--saus sambal--kecap manis--garam--kaldu n lada bubuk--air--,"Potong ayam, lalu cuci bersih. Lumuri daging ayam dengan saus sambal,kecap manis, saus tiram (masing'' sedikit saja) simpan dalam kulkas selama kurleb 10_15 menit--Panaskan minyak sayur, tumis bawang putih hingga harum lalu masukkan irisan cabe. Masak hingga layu--Lalu masukan daging ayam pada tumisan bawang putih n cabe.. Lalu masukan air tunggu hingga mendidih n menyusut--Setelah air menyusut masukkan brokoli, sawi putih n bakso.. Lalu masukkan saus tiram, kecap manis, saus sambal, kaldu bubuk, garam n lada bubuk. Koreksi rasa!--Setelah rasa nya pas lalu masukkan irisan bawang bombay dan daun bawang. Masak hingga layu--Dan Capcay Ayam bakso siap dihidangkan--Selamat mencoba--",2,/id/resep/4358598-capcay-ayam-bakso
Ayam Pedas,dada ayam--bawang putih--bawang merah--cabe rawit--terasi--kemiri--tomat--cabe besar--minyak ny--gula--garam--daun salam--,"Cuci bersih ayam (karena beli sudah d potong-potong) lalu rebus ayam dengan air, setelah di rebus goreng setengah matang--Sambil menunggi ayam d rebus haluskan bahan- bahan (bawang merah, bawang putih, cabe rawit, cabe besar, kemiri, terasi, tomat, garam, gula)--Panas kan minyak di wajan masukkan bumbu halus dan daun salam sampai matang tambahkan air kaldu ayam yang tadi buat merebus tunggu hingga mendidih masukkan ayam tunggu hingga sedikit kuahnya (sesuai selera)--Tes rasa dan siap disajikan dengan di temani ritik-rintik hujan--",8,/id/resep/4358202-ayam-pedas
